DE041733W;+49 211 5280538;;www.atrading.de;;;info@atrading.de;DST;ACTIVE TRADING GMBH
DE001305K;49 2512007661;;http://www.atriplex.net;;;info@atriplex.net;DST;Atriplex GmbH
DE003980K;49 204250;;http://www.ats-elbtalwerk.com;;;info@ats-elbtalwerk.com;PST;ATS-Elbtalwerk GmbH
DE041471W;+49 961 306 0;;www.atu.de;;;info@atu.de;PST;A.T.U. AUTO-TEILE-UNGER HANDELS GMBH & CO. KG
DE002296K;49 951310;;http://www.a-tune.de;;;info@a-tune.de;ICT;a-tune software AG
DE043884W;+49 2154 81250;;www.audinova.de;;;info@audinova.de;DST;AUDINOVA GMBH
DE043888W;+49 941 29249;;www.audor.de;;;info@audor.de;DST;AUDOR PHARMA GMBH
DE073371W;+49 821 259343 1;;www.augsburg-auto.de;;;info@augsburg-auto.de;DST;VINOGRADOV AUGSBURG AUTO E.K.
DE041980W;+49 4608 97366 0;;www.augustin-group.de;;;info@augustin-group.de;DST;AG AUTOMOTIVE GMBH
DE065194W;+49 4298 939025;;www.australienshop.de;;;info@australienshop.de;DST;OUTBACK.COMPANY E. K.
DE043941W;+49 7072 9229229;;www.auswucht-welt.de;;;info@auswuchtwelt.de;DST;AUSWUCHTWELT LTD. & CO. KG
DE001208K;49 96100;;http://www.autem.de;;;info@autem.de;ICT;AUTEM Gesellschaft für Automatisierungssoftware mbH
DE043965W;+49 531 23710 11;;www.mobile.de/auto-boerse-bs;;;info@autoboerse-bs.de;DST;AUTO BOERSE B.S. GMBH
DE003025K;49 547690;;http://www.autodesk.com;;;info@autodesk.de;ICT;Autodesk GmbH
DE044050F;+49 30 208478255;;;;;info@autodoc.de;DST;AUTODOC GMBH
DE064058F;+49 9603 20 0;;;;;info@autoelectric.de;DST;NEXANS AUTOELECTRIC GMBH
DE044057W;+49 531 61522350;;www.autogastec.com;;;info@autogastec.com;DST;AUTOGASTEC UG (HAFTUNGSBESCHRAENKT)
DE068877W;+49 172 6930111;;www.schubert-auto.de;;;info@auto-gmbh.de;DST;SCHUBERT AUTOMOBILHANDELSGESELLSCHAFT MBH
DE044429W;+49 5422 9598709;;www.autohaus-aras.de;;;info@autohaus-aras.de;DST;AYISIGI GMBH
DE044103W;+49 201 671928;;www.autohaus-flurstrasse.de;;;info@autohaus-flurstrasse.de;DST;AUTOHAUS FLURSTRASSE GMBH
DE044111W;+49 4202 511870;;www.autohaus-hansa.eu;;;info@autohaus-hansa.eu;DST;AUTOHAUS HANSA GMBH
DE044112W;+49 911 7660812;;www.autohaus-hardhoehe.de;;;info@autohaus-hardhoehe.de;DST;AUTOHAUS HARDHOEHE GMBH
DE058553W;+49 7253 4812;;www.autohaus-just.de;;;info@autohaus-just.de;DST;JUST & SOEHNE GMBH
DE044132W;+49 8381 2795;;www.autohaus-lingg.de;;;info@autohaus-lingg.de;DST;AUTOHAUS LINGG OHG
DE044140W;+49 2151 36270 20;;www.autohausniederrhein.de;;;info@autohausniederrhein.de;DST;AUTOHAUS NIEDERRHEIN KR  GMBH
DE044163W;+49 621 54575452;;www.autohaus-thg.de;;;info@autohaus-thg.de;DST;AUTOHAUS THG  LUDWIGSHAFEN GMBH
DE044173W;+49 228 635387;;www.autohauswenzel.de;;;info@autohauswenzel.de;DST;AUTOHAUS WENZEL GMBH
