DE041403W;+49 8443 91960;;www.woehrl-spezialtiefbau.com;;;info@woehrl-spezialtiefbau.de;CON;A. WOEHRL SPEZIALTIEFBAU GMBH
DE074628F;+49 5744 9444500;;;;;info@wortmann-telecom.de;ICT;WORTMANN TELECOM GMBH
DE073971W;+49 6298 9209 0;;www.wtech.de;;;info@wtech.de;ICT;WEIHBRECHT GMBH
DE074715F;+49 8239 9607 0;;;;;info@wuschek.com;CON;WUSCHEK FEUERUNGSBAU GMBH & CO KG
DE074747W;+49 7032 320900;;www.xalino.de;;;info@xalino.de;ICT;XALINO GMBH
DE074808F;+49 6202 8560590;;;;;info@xmart.de;ICT;XMART IT CONSULTING GMBH
DE074850W;+49 30 20847705;;www.ya-de.eu;;;info@ya-de.eu;ICT;YA-DE GMBH
DE074925F;+49 35204 270100;;;;;info@yellowfox.de;ICT;YELLOWFOX GMBH
DE075038E;+49 69 838325 0;;;;;info@yukatel.de;ICT;YUKATEL GMBH
DE004497K;494875282;+49 1805 881140001;http://www.zebnet.de;;call costs 0,14 € pro Minute;info@zebnet.de;ICT;zebNet Ltd
DE075291W;+49 30 202366370;;www.zmb.agency;;;info@zmbcube.com;ICT;ZMB GMBH
DE075318W;+49 16346 22587;;www.zs-geruestbau-gmbh.de/impressum;;;info@zs-geruestbau-gmbh.de;CON;ZS GERUESTBAU GMBH
DE075340F;+49 89 7104059 00;;;;;info@zuken.com;ICT;ZUKEN GMBH
DE064495F;+49 89 9936 0;;;;;info_de@nttdata.com;ICT;NTT DATA DEUTSCHLAND GMBH
DE048001F;+49 89 680970 0;;;;;infocpg@cpg.de;ICT;CPG FINANCE SYSTEMS GMBH
DE001505K;49 3686700;;https://www.kingspan.com;;;info-deutschland@kingspan.com;CON;Kingspan Environmental GmbH
DE042764E;+49 7031 6208 0;;;;;information@altair.de;ICT;ALTAIR ENGINEERING GMBH
DE055681E;+49 30 446760;;;;;information@here.com;ICT;HERE DEUTSCHLAND GMBH
DE061373F;+49 30 29392 0;;;;;infoservice@magix.net;ICT;MAGIX SOFTWARE GMBH
DE055998F;+49 201 824 0;;;;;info-solutions@hochtief.de;CON;HOCHTIEF SOLUTIONS AG
DE052109W;;;www.ffm-barczewski.de;;;ingo.barczewski@t-online.de;CON;FFM MONTAGE GMBH
DE001428K;49 8242448;;http://www.strabag.de;;;international@strabag.de;CON;STRABAG International GmbH
DE049053F;+49 2281 8188 880;;;;;investor.relations@telekom.de;ICT;DEUTSCHE TELEKOM AG
DE057654F;+49 2102 728 0;;;;;ir@invision.de;ICT;INVISION AG
DE041640W;+49 211 52291599;;www.accelink.com;;;isd@accelink.com;ICT;ACCELINK TECHNOLOGIES EUROPE GMBH
DE046429W;+49 5223 6548878;;www.btt-trockenbau.com;;;j.riepelmeier@gmail.com;CON;BTT GMBH
DE058576W;+49 4131 5806310;;www.jvn-das-original.werbeartikel-webshop.de;;;jesco@jvn-das-orginal.de;ICT;JVN - DAS ORIGINAL UG (HAFTUNGSBESCHRAENKT)
DE069263W;+49 30 60934284;;www.7web-tech.de;;;k.wang@7web-tech.de;ICT;SEVEN WEB-TECH. UG (HAFTUNGSBESCHRAENKT)
DE044918W;+49 39742 8610;;www.bauhof-bruessow.de;;;kalk@bauhof-bruessow.de;CON;BAUHOF EICH GMBH
DE002298K;49 5258;;http://www.kihowa.de;;;kihowa@t-online.de;CON;Kienzler Holzwaren GmbH
DE059444W;+49 208 480994;;;;;kmskraft@web.de;CON;KMS KRAFT MASCHINEN UND ANLAGEN VERTRIEBS GMBH
DE001099K;49 6410;;http://www.knoll-haren.de;;;KMW-Bau@t-online.de;CON;KMW Bau GmbH & Co. KG
DE046519F;+49 89 9250 3836;;;;;kommunikation@burda-forward.de;ICT;BURDAFORWARD GMBH
DE044345W;+49 541 72109;;www.avm-gmbh.com;;;kontakt@avm-gmbh.com;CON;AVM MALER- UND BAUDEKORATION GMBH
DE046741W;+49 391 99098787;;www.campusware.info;;;kontakt@campusware.info;ICT;CAMPUSWARE GMBH
DE002492K;49 970000;;http://www.datagroup.de;;;kontakt@datagroup.de;ICT;DATAGROUP Stuttgart GmbH
DE003552K;49 2385010;;http://www.diefirma.de;;;kontakt@diefirma.de;ICT;die firma . experience design GmbH
DE051654W;+49 6232 9190571;;www.exxact-gmbh.de;;;kontakt@exxact-gmbh.de;CON;EXXACT GMBH
DE057114E;+49 40 6965756 0;;;;;kontakt@imr-hamburg.com;CON;IMR HAMBURG GMBH
DE003124K;49 12080;;http://www.isr.de;;;kontakt@isr.de;ICT;ISR Information Products AG
DE002961K;49 41743540;;http://www.lexisnexis.de;;;kontakt@lexisnexis.de;ICT;LexisNexis GmbH
DE064700F;+49 351 4188940;;;;;kontakt@marktjagd.de;ICT;OFFERISTA GROUP GMBH
DE003928K;49 3740850;;http://www.mecomo.de;;;kontakt@mecomo.com;ICT;MECOMO AG
DE002587K;49 6212900;;http://www.mvv-trading.de;;;kontakt@mvv.de;CON;MVV Energie AG
DE064878F;+49 89 44450803;;;;;kontakt@on-geo.de;ICT;ON-GEO GMBH
DE066402F;+49 89 24881 4280;;;;;kontakt@primepulse.de;ICT;PRIMEPULSE SE
DE070991W;+49 201 821380;;www.syseins.com;;;kontakt@syseins.com;ICT;SYSEINS GMBH
DE002177K;49 3992800;;http://www.teles.com;;;kontakt@teles.de;ICT;TELES AG
DE071522W;+49 89 61180946;;tesla-bau.de;;;kontakt@tesla-bau.de;CON;TESLA BAU GMBH
DE002223K;49 58102130;;http://www.novell.com;;;kontakt-de@novell.com;ICT;Attachmate Group Germany GmbH
DE051728W;+49 30 20181827;;;;;kuehn@kanzlei-kuehn.com;ICT;F1 HILFE GMBH
DE074810F;+49 30 56837903;;;;;kundendienst@xom-materials.com;ICT;XOM MATERIALS GMBH C/O WEWORK POTSDAMER PLATZ
DE056375W;+49 89 1588340;;www.huawei.com;;;li.li1@huawei.com;ICT;HUAWEI TECHNOLOGIES SERVICE GMBH
DE061207W;;;m-les-gmbh.business.site;;;m.les.gmbh@gmail.com;CON;M-LES GMBH
DE043251F;+49 30 6098197 90;;;;;mail@appyourself.net;ICT;APPYOURSELF GMBH
DE003520K;49 370288;;http://www.cetron.de;;;mail@cetron.de;ICT;ce.tron Gesellschaft für Hard- & Softwaretechnik mbH
DE055237F;+49 30 390493 0;;;;;mail@hartung.de;ICT;HARTUNG CONSULT GMBH
DE054944W;+49 2381 9565 91;;www.hkb.gmbh;;;mail@hkb.gmbh;CON;HAMMER KOMPLETT BAU GMBH
DE057245W;+49 89 88908931;;www.infoquestcs.com;;;mail@infoquestcs.com;ICT;INFOQUEST GMBH
DE060812W;+49 212 38296925;;www.loewenwerk.de;;;mail@loewenwerk.de;CON;LOEWENWERK GMBH
DE061855F;+49 8654 491 0;;;;;mail@max-aicher.de;CON;MAX AICHER GMBH & CO. KG
DE062937W;;;;;;mail@mj-networks-gmbh.de;ICT;MJ NETWORKS GMBH
DE002773K;49 709150;;http://www.paramix.com;;;mail@paramix.com;ICT;Paramix e.K.
DE067460F;+49 35934 622 0;;;;;mail@rz-camina.de;CON;RETSCHKE-ZSCHORNAK HEIZUNGSTECHNIK UND GASDRUCKREGLERANLAGEN GMBH
DE068521W;+49 8084 2589743;;www.santek.info;;;mail@santek.info;CON;SANTEK GMBH
DE004098K;49 251798000;;https://www.olympus-sis.com/;;;Manfred.Kaessens@olympus-sis.com;ICT;Olympus Soft Imaging Solutions GmbH
DE043230F;+49 621 3239181;;;;;mannheim.rumausbau@bilfinger.com;CON;APLEONA R&M AUSBAU MANNHEIM GMBH
DE002893K;49 178930;;https://www.effective-world.com/de/;;;mannheim@effective-world.com;ICT;effective GmbH
DE001783K;49 21977660;;http://www.crytek.com;;;marketing@crytek.de;ICT;Crytek GmbH
DE004108K;49 904330;;http://www.ctdatentechnik.de;;;mbox@ctdatentechnik.de;ICT;CT Datentechnik Gesellschaft für Prozessrechentechnik mbH
DE060526W;+49 911 2790853;;lib-pipelines.de;;;mgpganz@gmx.de;CON;LIB LIEFERUNG INDUSTRIEVERTRETUNG BAUENGINEERING GMBH
DE067598W;+49 6349 929440;;;;;mike.riemann@web.de;ICT;RIEMANN SYSTEMS GMBH
DE050540W;;;;;;mkeles@elfden.de;ICT;ELFDEN GMBH  C/O MEHMET KELES
DE063176W;+49 5721 8209513;;;;;montissimo@gmx.de;CON;MONTISSIMO UG (HAFTUNGSBESCHRAENKT)
DE063331W;+49 351 4872380;;;;;mrn-baukonzept@web.de;CON;MRN BAUKONZEPT GMBH
DE063339W;+49 6102 3646012;;;;;msbaugmbh@gmail.com;CON;MS - HOCH- UND TIEFBAUGESELLSCHAFT MIT BESCHRAENKTER HAFTUNG
DE071028W;+49 6101 987510;;;;;mtolup@t-online.de;CON;T & T BAUUNTERNEHMEN GMBH
DE001230K;49 3589810;;http://www.star-group.net;;;muenchen@star-group.net;ICT;STAR Software Translation Artwork Recording GmbH
DE063930W;;;;;;neotrade-bau@googlemail.com;CON;NEOTRADE DRITTE BUSINESS SERVICES GMBH
DE001577K;49 3169800;;http://www.ditec-gmbh.de;;;office@ditec-gmbh.de;ICT;ditec Dr. Siegfried Kahlich und Dierk Langer GmbH
DE051730F;+49 89 2323638 0;;;;;office@f24.com;ICT;F24 AG
DE004122K;49 2131400;;http://www.inqu.de;;;office@inqu.de;ICT;InQu Informatics GmbH
DE003524K;49 9799120;;http://www.peakadvertise.com;;;office@peakadvertise.com;ICT;KRUSE INTERNATIONAL GMBH
DE066346F;+43 189 07679;;;;;office@prescreen.io;ICT;PRESCREEN GMBH
DE067226F;+49 30 120767412;;;;;office@redgecko.de;ICT;REDGECKO GMBH
DE070242W;+49 221 96262764;;www.sportools.de;;;office@sportools.de;ICT;SPORTOOLS GMBH
DE071810W;+49 261 17166;;www.tiha.de;;;office@tiha.de;ICT;TIHA GMBH
DE042279F;+49 40 30953530;;;;;org@akra.de;ICT;AKRA GMBH
DE066891W;+49 40 32593700;;www.rozman-ausbau.de;;;o-rozman@wtnet.de;CON;R & R DIENSTLEISTUNGEN GMBH
DE065283W;+49 30 30104054;;;;;pakt-consulting-gmbh@yahoo.de;ICT;P.A.K.T. CONSULTING GMBH
DE074974F;+49 30 7261 620;;;;;peter.jacob@yoc.com;ICT;YOC AG
DE058791W;+49 3574 4679870;;www.seenland-kassen.de;;;pos@kalischgmbh.de;ICT;KALISCH COMPUTER- UND KASSENSYSTEME GMBH
DE004457K;49 590086540;;http://www.skydsl.eu;;;press@skydsl.eu;ICT;skyDSL Europe B.V.
DE060781F;+49 40 609414320;;;;;procurement@goflash.com;ICT;LMTS GERMANY GMBH
DE059727F;+49 7033 30420;;;;;projekt@de.krannich-solar.de;CON;KRANNICH SOLAR PROJEKT GMBH
DE000140K;49 8669310;;https://www.heidenhain.de/;;;request@heidenhain.de;ICT;DR. JOHANNES HEIDENHAIN GmbH
DE046173W;+49 89 55275570;;www.bpmspace.com;;;rob@bpmspace.com;ICT;BPMSPACE GMBH
DE069447W;+49 152 13835485;;www.sialtool.com;;;roger@hengjin-nb.com;CON;SIAL INTER GMBH
DE057016W;+49 911 7809424;;;;;rosob@wp.pl;CON;IMMEXBAU GMBH
DE054282W;+49 228 9737817;;www.greencorp.com;;;rudolfh@greencorp.de;ICT;GREENCORP MAGNETICS DEUTSCHLAND GMBH
DE041022W;+49 40 4019460;;www.bluecom.de;;;sales@bluecom.de;ICT;BLUE - COMMUNICATIONS SOFTWARE GMBH
DE001440K;49 90350;;http://www.memphis.ag;;;sales@memphis.ag;ICT;Memphis Electronic AG
DE065099W;+49 89 38153168 0;;www.osedata.de;;;sales@osedata.de;ICT;OSEDATA GMBH
DE074195W;+49 176 61419096;;;;;sales@penati-d.com;ICT;WESTWEG GMBH
DE069587W;;;www.silverlinedatasolutions.eu;;;sales@silverlinedatasolutions.eu;ICT;SILVERLINE DATA SOLUTIONS GMBH
DE003488K;49 21670;;http://www.vision-components.de;;;sales@vision-components.de;ICT;Vision Components Ges. f. Bildverarbeitungssysteme mbH
DE068541W;+49 69 85095497;;;;;sara-vertriebsgmbh@web.de;CON;SARA - VERTRIEBS- UND BAU GMBH
DE042497W;+49 2334 53660;;www.schirp-bedachungen.de;;;schirp-bedachungen@t-online.de;CON;ALFRED SCHIRP + SOEHNE, INHABER ALFRED-OTTO SCHIRP
DE070939F;+49 6763 5569860;;;;;schlierschied@swietelsky-faber.de;CON;SWIETELSKY-FABER GMBH KANALSANIERUNG
DE069054F;+49 234 904380;;;;;seco@secokaelte.de;CON;SECO KAELTETECHNIK GMBH
DE002624K;49 97170;;http://www.ser-elektronik.de;;;ser@ser-elektronik.de;ICT;ser elektronik GmbH
DE043923W;;;www.auri-auri.de;;;service@auri-auri.de;CON;AURI UG (HAFTUNGSBESCHRAENKT)
DE052635F;+49 6172 608 0;;;;;service@fresenius-netcare.com;ICT;FRESENIUS NETCARE GMBH
DE064947F;+49 201 319600;;;;;service@optadata-gruppe.de;ICT;OPTA DATA ABRECHNUNGS GMBH
DE066850F;+49 30 120765890;;;;;service@quandoo.de;ICT;QUANDOO GMBH
DE069249W;+49 33653 5977;;www.setupcomputer.de;;;setup@setupcomputer.de;ICT;SET UP COMPUTERSYSTEME GMBH
DE069302W;+49 621 65051086;;www.sgsfliesen.de;;;sgsfliesen-gmbh@t-online.de;CON;SGS FLIESEN GMBH
DE044401W;+49 2855 3036455;;www.axis24.de;;;shopkontakt@axis24.de;ICT;AXIS 24 GMBH
DE066028F;+49 711 16756 0;;;;;software@planat.de;ICT;PLANAT GMBH
DE066380W;+49 7835 634401;;www.immobilien-kinzigtal.de;;;spaeth-heinz@immobilien-kinzigtal.de;CON;PRIMA-WOHNEN GMBH
DE064654W;+49 6872 92080;;www.odn-ag.de;;;sperling@matthias-odn-ag.de;ICT;ODN GES. FUER DIGITALE INFORMATIONSTECHNOLOGIE AG
DE075334F;+49 711 78830;;;;;spt@zueblin.de;CON;ZUEBLIN SPEZIALTIEFBAU GMBH
DE070559W;;;;;;stierberg.am@gmail.com;ICT;STIERBERG UG (HAFTUNGSBESCHRAENKT)
DE070960W;+49 2238 570150;;www.syltrans.de;;;syltrans@syltrans.de;CON;SYLTRANS-MOEBELLOGISTIK GMBH
DE071003F;+49 351 882460;;;;;systema@systemagmbh.de;ICT;SYSTEMA SYSTEMENTWICKLUNG DIPL.-INF. MANFRED AUSTEN GMBH
DE071055W;;;;;;t.a.d.dienstleistungengmbh@web.de;CON;T.A.D DIENSTLEISTUNGEN GMBH
DE046069F;+49 211 54057101;;;;;t.akcay@boncheck.de;ICT;BONCHECK GMBH
DE072261W;+49 176 37051370;;;;;t-b.rc@outlook.com;CON;TRANSPORT & BAUKONTOR RC UG (HAFTUNGSBESCHRAENKT)
DE056013W;+49 3529 523960;;www.hoernerbau.de;;;tbhoerner@gmx.de;CON;HOERNER BAU & HANDELS GMBH
DE001572K;49 204950;;http://www.tcs-s.de;;;tcs@tcs-s.de;ICT;technische computer systeme süssen GmbH
DE044941W;+49 34953 81720;;www.bauson.de;;;torsten.kretschmann@bauson.de;CON;BAUSON GMBH
DE070938E;+49 861 98964 0;;;;;traunstein@swietelsky.de;CON;SWIETELSKY BAUGESELLSCHAFT M.B.H.
DE045453W;;;www.fliesen-best.com;;;tugrultomak@icloud.com;CON;BEST FLIESEN & SERVICES GMBH
DE051524W;;;www.ais-solutions.de;;;tw@ais-solutions.de;ICT;EW ACCOUNTING GMBH
DE002468K;49 7883620;;http://www.tunnelbau.zueblin.de;;;ub.tunnelbau@zueblin.de;CON;Ed. Züblin AG Direktion Tunnelbau
DE072661W;+49 172 7984395;;;;;ues-gmbh@web.de;CON;UES UNTERNEHMENS-ENTWICKLUNGS- UND SANIERUNGS-GMBH
DE072981W;+49 69 40895898;;;;;vaha.gmbh@web.de;CON;VAHA BAU GMBH
DE001658K;49 18030;;http://www.daldrop.com;;;varipro@daldrop.com;CON;Daldrop + Dr. Ing. Huber GmbH & Co. KG
DE002897K;49 36740;;http://www.compus.de;;;vertrieb@compus.de;ICT;COMPUS Computer GmbH
DE048814W;+49 89 74120 236;;www.deltos.net;;;vertrieb@deltos.net;ICT;DELTOS NETWORK SYSTEMS GMBH
DE001864K;49 962840;;http://www.tci.de;;;vertrieb@tci.de;ICT;tci - Gesellschaft für technische Informatik mbH
DE073900F;+49 89 74053299;;;;;vh@wmpag.de;ICT;WEB MEDIA PUBLISHING AG
DE003017K;49 22039;;http://www.s-hintz.de;;;vistec@vistec.net;ICT;VISTEC Internet Service GmbH
DE045319F;+49 5254 810;;;;;web.contact@benteler.com;ICT;BENTELER BUSINESS SERVICES GMBH
DE001990K;;;http://www.softwareag.de;;;webinfo@softwareag.com;ICT;Software AG
DE055437F;+49 421 41070;;;;;webmaster.dh@hegemann.de;CON;HEGEMANN GMBH
DE057762F;+49 231 97930;;;;;webmaster@isdcad.de;ICT;ISD SOFTWARE UND SYSTEME GMBH
DE074599W;+49 9633 4000789;;www.world-of-profiles.net;;;webmaster@world-of-profiles.net;CON;WOP GMBH WORLD OF PROFILES
DE055138W;+49 381 87706684;;www.hansebau.eu;;;werterhaltung@hansebau.eu;CON;HANSEATISCHE WERTERHALTUNG GMBH
DE001324K;49 974550;;http://www.wilo.com;;;wilo@wilo.com;CON;WILO SE
DE074710W;+49 6150 5082937;;;;;wunsch_bau@t-online.de;CON;WUNSCH BAU GMBH
DE075078W;+49 172 4058116;;www.zabeli-trockenbau.de;;;zabeligmbh@hotmail.de;CON;ZABELI GMBH
DE004467K;49 8531510;;http://www.zeppelin-powersystems.com;;;zps.hamburg@zeppelin.com;CON;Zeppelin Power Systems GmbH & Co. KG
