DE045761F;+49 2271 76900;;;;;info@bittner-hzt.de;CON;BITTNER HOEHENZUGANG GMBH
DE002380K;49 78280;;http://www.bitzer-waage.de;;;info@bitzer-waage.de;ICT;Bitzer Wiegetechnik GmbH
DE044512W;+49 531 58004 0;;www.bk-cad.de;;;info@bk-cad.de;ICT;B + K CAD/CAM UNTERNEHMENSBERATUNG GMBH
DE004401K;49 52310156;;http://www.translation-engineering.com;;translation service;info@bk-te.de;ICT;Translation Engineering GmbH
DE045803F;+49 30 202363180;;;;;info@blacklane.com;ICT;BLACKLANE GMBH
DE045808W;+49 163 4192283;;www.blackstone-germany.com;;;info@blackstone-germany.com;CON;BLACKSTONE GMBH
DE045878F;+49 721 3831170;;;;;info@blue-yonder.com;ICT;BLUE YONDER GMBH
DE045916W;+49 261 98848883;;www.bm-industriehandel.de;;;info@bm-industriehandel.de;ICT;BM INDUSTRIE-HANDEL GMBH
DE046034E;+49 4944 3010;;;;;info@bohlen-doyen.com;CON;BOHLEN & DOYEN GMBH
DE046047W;+49 30 72006789;;www.boki-trockenbau-berlin.de;;;info@boki-trockenbau-berlin.de;CON;BOKI TROCKENBAU ZWEIGNIEDERLASSUNG DER BN BAU LIMITED
DE073731W;+49 621 105958;;www.boutique-verdi.de;;;info@boutique-verdi.de;CON;WAGNER & SHAFIG GMBH
DE046275W;;;www.briar-media.de;;;info@briar-media.de;ICT;BRIAR MEDIA UG (HAFTUNGSBESCHRAENKT)
DE042287W;+49 2151 354009;;www.brunnen-bau-krefeld.de;;;info@brunnen-bau-krefeld.de;CON;AKSEL GMBH
DE046375W;+49 40 235203 00;;www.bsd-cc.de;;;info@bsd-cc.de;ICT;BSD - WIRTSCHAFTSDIENSTE GMBH
DE001360K;;+49 59 2290460;http://www.bsh-stahl.de;;;info@bsh-stahl.de;CON;BSH Bentheimer Stahl- und Hallenbau GmbH & Co. KG
DE046384W;+49 40 88165013;;www.b-s-m-gmbh.de;;;info@b-s-m-gmbh.de;CON;BSM BAU STYLE & MODERNISIERUNGS GMBH
DE046421F;+49 6501 92830;;;;;info@btsschenk.de;CON;BTS BAUTRAEGERGESELLSCHAFT SCHENK MBH
DE004291K;49 45630;;http://www.cadence-europe.com;;;info@cadence.com;ICT;Cadence Design Systems GmbH
DE046756F;+49 22 03 935 30 0;;;;;info@cancom-pironet.de;ICT;CANCOM MANAGED SERVICES GMBH.
DE046819F;+49 6103 93080;;;;;info@carat.de;ICT;CARAT GESELLSCHAFT FUER ORGANISATION UND SOFTWAREENTWICKLUNG MBH
DE049795F;+49 89 374288110;;;;;info@caverion.de;CON;DUATEC GMBH
DE003095K;49 973770;;http://www.cbc-ag.de;;;info@cbc-ag.de;ICT;CBC ComputerBusinessCenter GmbH
DE047020W;;;www.cc-netzwerk.eu;;;info@cc-netzwerk.eu;ICT;CC NETZWERK E.V.
DE047050W;+49 6236 4280;;www.ccs-it-services.com;;;info@ccs-it-services.com;ICT;CCS IT SERVICES GMBH
DE047215W;+49 30 24047322;;www.centerglas.de;;;info@centerglas.de;CON;CGF CENTER GLAS FENSTER GMBH
DE047146E;+49 2961 9670 0;;;;;info@centrotherm.com;CON;CENTROTHERM SYSTEMTECHNIK GMBH
DE047171W;+49 6126 952 0;;www.cerner.com;;;info@cerner.com;ICT;CERNER HEALTH SERVICES DEUTSCHLAND GMBH
DE003813K;49 935230;;http://www.certgate.com;;;info@certgate.com;ICT;certgate GmbH
DE047514W;+49 9081 2408966;;www.classifica.de;;;info@classifica.de;ICT;CLASSIFICA GMBH
DE047534F;+49 57 34 922 0;;;;;info@clere.de;ICT;CLERE AG
DE047625W;+49 6181 180980 0;;www.coegmbh.de;;;info@coe-immobilien.de;CON;COE GMBH
DE047648W;+49 40 514969 21;;www.collatz-trojan.de;;;info@collatz-trojan.de;ICT;COLLATZ + TROJAN G M B H
DE047682F;+49 351 32013200;;;;;info@comarch.de;ICT;COMARCH AKTIENGESELLSCHAFT
DE047683F;+49 89 14329 0;;;;;info@comarch.de;ICT;COMARCH SOFTWARE UND BERATUNG AKTIENGESELLSCHAFT
DE003489K;49 906010;;http://www.combit.net;;;info@combit.net;ICT;combit Software GmbH
DE047702W;;;;;;info@comfortservicegmbh.de;CON;COMFORT SERVICE GMBH
DE047709W;+49 30 26323818;;www.comm-pool-germany.de;;;info@comm-pool-germany.de;ICT;COMM-POOL-GERMANY UG (HAFTUNGSBESCHRAENKT)
DE004322K;49 9094110;;http://www.community4you.de;;;info@community4you.de;ICT;community4you AG
DE004491K;49 8533180;;http://www.comosoft.com;;;info@comosoft.de;ICT;Comosoft GmbH
DE002701K;49 0283390;;http://www.compuware.de;;;info@compuware.com;ICT;Compuware Software Group GmbH
DE047786W;+49 551 79774563;;condition2.net;w23;;info@condition2.net;ICT;CONDITION SYSTEMENTWICKLUNG UND VERTRIEBS GMBH
DE047868F;+49 6074 858 0;;;;;info@controlware.de;ICT;CONTROLWARE GMBH KOMMUNIKATIONSSYSTEME
DE053245E;+49 2102 1080;;;;;info@corporate.ge.com;ICT;GE ENERGY GERMANY GMBH
DE048036W;;;www.crea-lux.de;;;info@crea-lux.de;CON;CREALUX GMBH
DE074093F;+49 30 610814770;;;;;info@crobo.com;ICT;WEQ GLOBAL TECH SUB GMBH
DE048089E;+49 2451 625 0;;;;;info@csb-system.de;ICT;CSB-SYSTEM AG
DE048096W;;;www.csn-germany.de;;;info@csn-germany.de;ICT;CSN - GERMANY GMBH
DE002876K;49 94510;;http://www.cubus.eu;;;info@cubus.eu;ICT;CUBUS AG
DE048206W;+49 228 22777 60;;www.cybercon.de;;;info@cybercon.de;ICT;CYBERCON GESELLSCHAFT FUER NEUE MEDIEN MBH
DE048369W;+49 171 2006946;;www.dakaj-schulz-bau.de;;;info@dakaj-schulz-bau.de;CON;DAKAJ UND SCHULZ BAUGESELLSCHAFT MBH
DE001375K;49 338536500;;http://www.daphi.de;;;info@daphi.de;ICT;DaPhi GmbH
DE048479W;;;;;;info@dasgmbh.de;ICT;DAS DIGITAL APPLICATION SYSTEMS GMBH
DE048490W;+49 3774 15560;;www.dasys.net;;;info@dasys.net;ICT;DASYS COMPUTER GMBH
DE003482K;49 47020;;http://www.datadirect.de;;;info@datadirect.de;ICT;datadirect GmbH
DE001580K;49 953140;;http://www.datatranslation.de;;;info@datatranslation.de;ICT;Measurement Computing GmbH
DE003522K;49 710456257;;http://www.dati.de;;;info@dati.de;ICT;Return on Intelligence Deutschland GmbH
